,CSP_TKE_RS,CSP_TKE_SH,CSP_TKE_BU,CSP_TKE_TR,CSP_TKE_DI,CSP_TKE_SGS,CSP_TKE,CSP_TKE_TEND,CSP_P
448,0.61657304,0.0001298152,0.00038407094,0.0,0.0,0.0,0.61657304,0.00064370135,68634.016
449,0.5589063,3.7972168e-05,0.00056858215,0.0,0.0,0.0,0.5589063,0.0006445265,68634.22
450,0.5265719,-4.237107e-05,0.00074015796,0.0,0.0,0.0,0.5265719,0.0006554159,68634.36
451,0.5341441,-7.275411e-05,0.0007891084,0.0,0.0,0.0,0.5341441,0.0006436002,68634.48
452,0.67628044,-2.0853717e-05,0.0024589833,0.0,0.0,0.0,0.67628044,0.002417276,68634.47
453,0.7514247,0.00029249463,0.002069085,0.0,0.0,0.0,0.7514247,0.0026540742,68634.625
454,0.804209,0.0004086456,0.0017632815,0.0,0.0,0.0,0.804209,0.0025805729,68634.85
455,0.8667745,0.00036749046,0.002835044,0.0,0.0,0.0,0.8667745,0.0035700249,68635.05
456,0.90490305,0.00039412922,0.002550522,0.0,0.0,0.0,0.90490305,0.0033387805,68635.18
457,0.75236195,0.00027225266,0.00055869576,0.0,0.0,0.0,0.75236195,0.0011032011,68635.6
458,0.7133402,4.7237998e-05,0.0010914796,0.0,0.0,0.0,0.7133402,0.0011859555,68635.8
459,0.7997549,4.9147857e-05,0.002205593,0.0,0.0,0.0,0.7997549,0.0023038886,68635.85
460,0.84654874,9.554579e-05,0.002419545,0.0,0.0,0.0,0.84654874,0.0026106366,68635.98
461,0.82045627,0.00013357679,0.00095818687,0.0,0.0,0.0,0.82045627,0.0012253404,68636.28
462,0.7741363,3.2495114e-05,0.0011498773,0.0,0.0,0.0,0.7741363,0.0012148676,68636.54
463,0.8059311,8.713766e-05,0.0016366566,0.0,0.0,0.0,0.8059311,0.001810932,68636.69
464,0.96745825,8.5991844e-05,0.0040158387,0.0,0.0,0.0,0.96745825,0.0041878223,68636.73
465,1.0446066,7.600197e-05,0.004124331,0.0,0.0,0.0,1.0446066,0.004276335,68636.96
466,1.156765,0.0005352138,0.003365678,0.0,0.0,0.0,1.156765,0.0044361055,68637.125
467,1.013992,0.00047421345,0.0010615875,0.0,0.0,0.0,1.013992,0.0020100144,68637.64
468,0.9170859,0.00030213327,0.0018323443,0.0,0.0,0.0,0.9170859,0.0024366109,68637.92
469,0.9751084,0.00017149723,0.0028523619,0.0,0.0,0.0,0.9751084,0.0031953563,68638.016
470,1.1231923,0.00025378406,0.0039150473,0.0,0.0,0.0,1.1231923,0.0044226153,68638.05
471,1.0563307,0.0002664603,0.0021526273,0.0,0.0,0.0,1.0563307,0.0026855478,68638.39
472,0.9447003,3.9750143e-05,0.0014211152,0.0,0.0,0.0,0.9447003,0.0015006155,68638.76
473,0.9112919,2.2170821e-05,0.0024174214,0.0,0.0,0.0,0.9112919,0.002461763,68638.914
474,0.84182787,0.00027018745,0.0016987636,0.0,0.0,0.0,0.84182787,0.0022391384,68639.195
475,0.76023096,0.00017341695,0.0010665917,0.0,0.0,0.0,0.76023096,0.0014134255,68639.48
476,0.76090336,4.6974586e-05,0.0013988287,0.0,0.0,0.0,0.76090336,0.001492778,68639.63
477,0.788808,0.00010427827,0.001396157,0.0,0.0,0.0,0.788808,0.0016047135,68639.78
478,0.72551847,8.766384e-05,0.0008829555,0.0,0.0,0.0,0.72551847,0.0010582831,68639.99
479,0.7469397,0.00017446236,0.0013915793,0.0,0.0,0.0,0.7469397,0.0017405039,68640.11
480,0.7899107,0.00029803911,0.0015325547,0.0,0.0,0.0,0.7899107,0.002128633,68640.28
481,0.75892484,0.00030121225,0.0018138542,0.0,0.0,0.0,0.75892484,0.0024162787,68640.55
482,0.7499942,0.0001630825,0.0023381917,0.0,0.0,0.0,0.7499942,0.0026643567,68640.766
483,0.88166004,0.00014476973,0.0035598523,0.0,0.0,0.0,0.88166004,0.0038493916,68640.83
484,0.9262437,0.0002173133,0.002826652,0.0,0.0,0.0,0.9262437,0.0032612788,68641.125
485,0.9132195,0.00018202401,0.0021223016,0.0,0.0,0.0,0.9132195,0.0024863495,68641.32
486,0.8354099,0.00024403117,0.0016196279,0.0,0.0,0.0,0.8354099,0.0021076903,68641.65
487,0.8336487,0.00013647552,0.0024727094,0.0,0.0,0.0,0.8336487,0.0027456605,68641.83
488,0.90419835,4.2277446e-05,0.0028391425,0.0,0.0,0.0,0.90419835,0.0029236972,68641.92
489,0.9060276,0.00022412157,0.002735613,0.0,0.0,0.0,0.9060276,0.0031838561,68642.15
490,0.87525743,0.00037062023,0.002081718,0.0,0.0,0.0,0.87525743,0.0028229586,68642.414
491,0.8304693,0.00021791883,0.0023010557,0.0,0.0,0.0,0.8304693,0.0027368932,68642.63
492,0.8546646,0.00022229797,0.002585457,0.0,0.0,0.0,0.8546646,0.0030300529,68642.8
493,0.9225783,0.00020592913,0.0033441873,0.0,0.0,0.0,0.9225783,0.0037560456,68642.91
494,0.8096949,0.00024036638,0.0025128108,0.0,0.0,0.0,0.8096949,0.0029935436,68643.31
495,0.80373496,0.00029983305,0.0027578736,0.0,0.0,0.0,0.80373496,0.0033575397,68643.52
496,0.85386866,0.00022285742,0.0030888466,0.0,0.0,0.0,0.85386866,0.0035345613,68643.69
497,0.8900607,0.00016808178,0.0025149896,0.0,0.0,0.0,0.8900607,0.0028511533,68643.85
498,0.79376566,0.0001050953,0.0015501298,0.0,0.0,0.0,0.79376566,0.0017603205,68644.16
499,0.7088756,-3.438745e-05,0.0010678481,0.0,0.0,0.0,0.7088756,0.0009990731,68644.38
500,0.7715011,7.465642e-05,0.0023924874,0.0,0.0,0.0,0.7715011,0.0025418003,68644.484
501,0.81878614,0.00024623555,0.0024758694,0.0,0.0,0.0,0.81878614,0.0029683406,68644.56
502,0.75243896,0.00012944237,0.0013972556,0.0,0.0,0.0,0.75243896,0.0016561404,68644.87
503,0.66780716,8.715247e-05,0.00081889477,0.0,0.0,0.0,0.66780716,0.0009931996,68645.14
504,0.6180889,8.031093e-07,0.00083695917,0.0,0.0,0.0,0.6180889,0.00083856535,68645.36
505,0.6604911,4.2795786e-05,0.001629692,0.0,0.0,0.0,0.6604911,0.0017152836,68645.445
506,0.66380274,5.841624e-05,0.0018187747,0.0,0.0,0.0,0.66380274,0.0019356073,68645.586
507,0.72948813,4.8135033e-05,0.002328737,0.0,0.0,0.0,0.72948813,0.0024250068,68645.69
508,0.77462316,0.0001646976,0.0027392164,0.0,0.0,0.0,0.77462316,0.0030686117,68645.82
509,0.75291306,0.00011058123,0.0020050108,0.0,0.0,0.0,0.75291306,0.0022261734,68646.055
510,0.73453236,0.00013986217,0.0018603785,0.0,0.0,0.0,0.73453236,0.0021401027,68646.27
511,0.66070205,0.00011741898,0.0013555156,0.0,0.0,0.0,0.66070205,0.0015903534,68646.52
512,0.60471916,1.1866945e-05,0.0011724577,0.0,0.0,0.0,0.60471916,0.0011961915,68646.74
513,0.5626046,2.6488206e-05,0.0010458905,0.0,0.0,0.0,0.5626046,0.0010988669,68646.95
514,0.6423258,0.0001503201,0.0023703175,0.0,0.0,0.0,0.6423258,0.0026709577,68647.0
515,0.67185855,0.00015234429,0.0018415323,0.0,0.0,0.0,0.67185855,0.002146221,68647.125
516,0.6969497,0.00010040819,0.0020380337,0.0,0.0,0.0,0.6969497,0.00223885,68647.32
517,0.75709933,0.00022757432,0.0027187162,0.0,0.0,0.0,0.75709933,0.0031738647,68647.43
518,0.79363805,0.00027707254,0.0025706822,0.0,0.0,0.0,0.79363805,0.0031248275,68647.6
519,0.8839032,0.00030577963,0.0034884987,0.0,0.0,0.0,0.8839032,0.004100058,68647.74
520,0.79928774,0.0002145455,0.0025150662,0.0,0.0,0.0,0.79928774,0.0029441572,68648.11
521,0.7446531,0.00014819425,0.0025069092,0.0,0.0,0.0,0.7446531,0.0028032975,68648.37
522,0.7363647,8.498423e-05,0.0023416914,0.0,0.0,0.0,0.7363647,0.0025116596,68648.54
523,0.81390357,0.00010200165,0.0028625228,0.0,0.0,0.0,0.81390357,0.0030665263,68648.67
524,0.9212282,0.00028330798,0.0035948555,0.0,0.0,0.0,0.9212282,0.0041614715,68648.79
525,0.97478014,0.00025581435,0.0034897414,0.0,0.0,0.0,0.97478014,0.00400137,68648.97
526,0.9711008,0.0003618787,0.0031443485,0.0,0.0,0.0,0.9711008,0.0038681058,68649.28
527,1.0297256,0.00048185192,0.0032475283,0.0,0.0,0.0,1.0297256,0.004211232,68649.49
528,0.9737064,0.00040081126,0.0024149134,0.0,0.0,0.0,0.9737064,0.0032165358,68649.73
529,0.93947303,0.00023017166,0.0026103768,0.0,0.0,0.0,0.93947303,0.0030707202,68649.96
530,0.9071021,0.00016180503,0.002055216,0.0,0.0,0.0,0.9071021,0.002378826,68650.16
531,0.8762559,0.00019915817,0.0023115478,0.0,0.0,0.0,0.8762559,0.0027098642,68650.37
532,0.8939095,0.00024145644,0.0028595345,0.0,0.0,0.0,0.8939095,0.0033424473,68650.445
533,0.8650856,0.00026152062,0.0020630881,0.0,0.0,0.0,0.8650856,0.0025861291,68650.66
534,0.8127887,0.00019505408,0.0014431836,0.0,0.0,0.0,0.8127887,0.0018332918,68650.86
535,0.88015926,6.824666e-05,0.0028446696,0.0,0.0,0.0,0.88015926,0.0029811629,68650.87
536,0.84751266,7.1730894e-05,0.0023608443,0.0,0.0,0.0,0.84751266,0.0025043061,68651.11
537,0.82139415,2.8281836e-05,0.0022626058,0.0,0.0,0.0,0.82139415,0.0023191697,68651.32
538,0.77331114,0.00014811491,0.0013266064,0.0,0.0,0.0,0.77331114,0.0016228361,68651.54
539,0.7147265,0.00010931153,0.0008291317,0.0,0.0,0.0,0.7147265,0.0010477548,68651.75
540,0.7216818,6.0040733e-05,0.0018971093,0.0,0.0,0.0,0.7216818,0.0020171907,68651.84
541,0.75865364,6.3452266e-05,0.0022979197,0.0,0.0,0.0,0.75865364,0.002424824,68651.914
542,0.801957,0.00019399075,0.0025078312,0.0,0.0,0.0,0.801957,0.0028958127,68652.055
543,0.8355681,0.00011680064,0.0028702184,0.0,0.0,0.0,0.8355681,0.0031038197,68652.18
544,0.8883035,0.00019376403,0.003219136,0.0,0.0,0.0,0.8883035,0.003606664,68652.37
545,0.86996967,0.00023539105,0.0021276933,0.0,0.0,0.0,0.86996967,0.0025984754,68652.555
546,0.8189617,0.0001367348,0.0024224233,0.0,0.0,0.0,0.8189617,0.002695893,68652.805
547,0.8060766,7.718778e-05,0.0023569148,0.0,0.0,0.0,0.8060766,0.0025112904,68652.95
548,0.7106144,0.00010622192,0.0012654628,0.0,0.0,0.0,0.7106144,0.0014779066,68653.23
549,0.7281238,9.051552e-05,0.0022916745,0.0,0.0,0.0,0.7281238,0.0024727054,68653.29
550,0.7463498,8.686135e-05,0.0019714362,0.0,0.0,0.0,0.7463498,0.002145159,68653.38
551,0.77173716,0.00014089435,0.002270122,0.0,0.0,0.0,0.77173716,0.002551911,68653.46
552,0.66155493,0.00015683968,0.00067181676,0.0,0.0,0.0,0.66155493,0.0009854961,68653.77
553,0.67632544,0.00020600889,0.0017894441,0.0,0.0,0.0,0.67632544,0.0022014617,68653.82
554,0.6760251,0.00018467728,0.001661413,0.0,0.0,0.0,0.6760251,0.0020307675,68653.945
555,0.6899137,2.2022991e-06,0.002363624,0.0,0.0,0.0,0.6899137,0.0023680287,68654.08
556,0.7030076,0.00013776796,0.002022213,0.0,0.0,0.0,0.7030076,0.002297749,68654.23
557,0.62746096,0.00013074592,0.0015777685,0.0,0.0,0.0,0.62746096,0.0018392603,68654.5
558,0.5989995,0.00012779424,0.0014204264,0.0,0.0,0.0,0.5989995,0.0016760149,68654.664
559,0.70056593,0.00018489722,0.0026858244,0.0,0.0,0.0,0.70056593,0.003055619,68654.6
560,0.6225864,6.905035e-05,0.001548849,0.0,0.0,0.0,0.6225864,0.0016869497,68654.87
561,0.5908338,6.59949e-05,0.0014945165,0.0,0.0,0.0,0.5908338,0.0016265063,68655.02
562,0.6298657,3.8215647e-05,0.0019780525,0.0,0.0,0.0,0.6298657,0.0020544839,68655.06
563,0.6577084,3.6134094e-05,0.0021072105,0.0,0.0,0.0,0.6577084,0.0021794788,68655.18
564,0.6024579,0.00012331092,0.0013729483,0.0,0.0,0.0,0.6024579,0.0016195702,68655.44
565,0.6303533,0.00013456783,0.0022663805,0.0,0.0,0.0,0.6303533,0.002535516,68655.56
566,0.66160965,0.00012646388,0.0024029224,0.0,0.0,0.0,0.66160965,0.00265585,68655.67
567,0.6942574,0.00019466333,0.0022685095,0.0,0.0,0.0,0.6942574,0.0026578363,68655.78
568,0.71988463,0.00015208856,0.0029805503,0.0,0.0,0.0,0.71988463,0.0032847272,68655.89
569,0.89756626,0.00010770258,0.004600048,0.0,0.0,0.0,0.89756626,0.0048154537,68655.84
570,1.0565797,0.0004277265,0.004530467,0.0,0.0,0.0,1.0565797,0.0053859204,68655.97
571,1.0641913,0.0005107928,0.0033414012,0.0,0.0,0.0,1.0641913,0.004362987,68656.26
572,0.9704838,0.00044986457,0.0017996652,0.0,0.0,0.0,0.9704838,0.0026993945,68656.52
573,0.7905577,0.00025106934,0.0013053365,0.0,0.0,0.0,0.7905577,0.0018074751,68656.91
574,0.65815747,8.087117e-05,0.0012076879,0.0,0.0,0.0,0.65815747,0.0013694302,68657.13
575,0.59058535,4.527658e-05,0.0009376014,0.0,0.0,0.0,0.59058535,0.0010281545,68657.266
576,0.62532544,7.5157106e-05,0.0017527053,0.0,0.0,0.0,0.62532544,0.0019030196,68657.23
577,0.5905511,6.118094e-05,0.0014190992,0.0,0.0,0.0,0.5905511,0.001541461,68657.31
578,0.54871136,3.1668216e-05,0.0010805149,0.0,0.0,0.0,0.54871136,0.0011438513,68657.375
579,0.5224731,6.1307874e-05,0.0011846964,0.0,0.0,0.0,0.5224731,0.0013073123,68657.45
580,0.53803796,9.628661e-05,0.0016420698,0.0,0.0,0.0,0.53803796,0.0018346431,68657.5
581,0.564331,0.00015007696,0.0018753902,0.0,0.0,0.0,0.564331,0.0021755442,68657.586
582,0.6487178,0.00021908662,0.0024583156,0.0,0.0,0.0,0.6487178,0.0028964889,68657.6
583,0.7025948,0.00018509521,0.0033486364,0.0,0.0,0.0,0.7025948,0.003718827,68657.66
584,0.74750555,5.639049e-05,0.004026912,0.0,0.0,0.0,0.74750555,0.0041396935,68657.77
585,0.7860837,0.00045561296,0.0034170733,0.0,0.0,0.0,0.7860837,0.0043282993,68658.04
586,0.81989205,0.00034470728,0.0038306727,0.0,0.0,0.0,0.81989205,0.004520087,68658.16
587,0.8022205,0.00032661465,0.0030026964,0.0,0.0,0.0,0.8022205,0.0036559256,68658.41
588,0.7723474,0.00031092795,0.0030534093,0.0,0.0,0.0,0.7723474,0.003675265,68658.664
589,0.78690016,0.00033920078,0.0029989507,0.0,0.0,0.0,0.78690016,0.003677352,68658.76
590,0.7185799,0.00032303514,0.0017360207,0.0,0.0,0.0,0.7185799,0.0023820908,68658.93
591,0.70395714,0.00025194554,0.0022060003,0.0,0.0,0.0,0.70395714,0.0027098914,68659.016
592,0.7410419,0.00021238349,0.0021415728,0.0,0.0,0.0,0.7410419,0.0025663397,68659.0
593,0.67007506,0.00017066223,0.0011486559,0.0,0.0,0.0,0.67007506,0.0014899803,68659.14
594,0.60167444,0.000109376204,0.0009858861,0.0,0.0,0.0,0.60167444,0.0012046384,68659.23
595,0.58095527,0.00012391152,0.0012888407,0.0,0.0,0.0,0.58095527,0.0015366637,68659.22
596,0.5687833,0.00016639463,0.0011992416,0.0,0.0,0.0,0.5687833,0.0015320309,68659.18
597,0.4981445,8.92003e-05,0.0007261398,0.0,0.0,0.0,0.4981445,0.0009045404,68659.24
598,0.45476246,4.6698005e-05,0.00053299876,0.0,0.0,0.0,0.45476246,0.0006263948,68659.305
599,0.47356322,1.1887817e-05,0.0014421679,0.0,0.0,0.0,0.47356322,0.0014659436,68659.25
600,0.48092955,-2.0936879e-05,0.0014328582,0.0,0.0,0.0,0.48092955,0.0013909845,68659.25
601,0.43215021,1.0306219e-05,0.0006980813,0.0,0.0,0.0,0.43215021,0.0007186937,68659.35
602,0.5082408,9.291135e-05,0.0022439703,0.0,0.0,0.0,0.5082408,0.002429793,68659.266
603,0.60343355,0.00022299166,0.002464695,0.0,0.0,0.0,0.60343355,0.0029106783,68659.195
604,0.6058315,0.00028476727,0.0021972368,0.0,0.0,0.0,0.6058315,0.0027667712,68659.32
605,0.5526571,0.00022162891,0.0010129284,0.0,0.0,0.0,0.5526571,0.0014561863,68659.48
606,0.54718626,0.00024791248,0.0012729152,0.0,0.0,0.0,0.54718626,0.0017687401,68659.53
607,0.55525476,0.00021761078,0.0018552224,0.0,0.0,0.0,0.55525476,0.002290444,68659.59
608,0.54752916,0.00015143046,0.0017517796,0.0,0.0,0.0,0.54752916,0.0020546406,68659.68
609,0.55297357,0.00023086571,0.0018387241,0.0,0.0,0.0,0.55297357,0.0023004557,68659.766
610,0.52171147,0.00013856163,0.0011323938,0.0,0.0,0.0,0.52171147,0.001409517,68659.91
611,0.5673871,0.00019356424,0.0020008357,0.0,0.0,0.0,0.5673871,0.0023879642,68659.9
612,0.63321525,0.0002975837,0.002208236,0.0,0.0,0.0,0.63321525,0.0028034032,68659.9
613,0.5815681,0.0001757339,0.0015833877,0.0,0.0,0.0,0.5815681,0.0019348556,68660.01
614,0.5365352,0.00010396635,0.0014250028,0.0,0.0,0.0,0.5365352,0.0016329355,68660.11
615,0.50759614,0.0001336107,0.0009909245,0.0,0.0,0.0,0.50759614,0.0012581459,68660.19
616,0.4791596,0.00013140809,0.00075607764,0.0,0.0,0.0,0.4791596,0.0010188938,68660.266
617,0.4701723,0.00016034863,0.0009360799,0.0,0.0,0.0,0.4701723,0.0012567771,68660.336
618,0.5384894,6.4285196e-05,0.0019079292,0.0,0.0,0.0,0.5384894,0.0020364996,68660.26
619,0.49280924,7.393759e-05,0.0009908472,0.0,0.0,0.0,0.49280924,0.0011387224,68660.36
620,0.44663602,3.3143984e-05,0.0009133202,0.0,0.0,0.0,0.44663602,0.0009796082,68660.45
621,0.43579763,4.3004336e-05,0.0008976677,0.0,0.0,0.0,0.43579763,0.0009836764,68660.484
622,0.41662222,1.742025e-05,0.00071785884,0.0,0.0,0.0,0.41662222,0.0007526994,68660.55
623,0.41545117,7.471052e-05,0.00096940104,0.0,0.0,0.0,0.41545117,0.001118822,68660.56
624,0.3758952,2.7556718e-05,0.00042022576,0.0,0.0,0.0,0.3758952,0.0004753392,68660.65
625,0.33787602,2.0746542e-05,0.00049206166,0.0,0.0,0.0,0.33787602,0.00053355476,68660.7
626,0.31277156,-3.3553966e-05,0.0003706152,0.0,0.0,0.0,0.31277156,0.00030350726,68660.72
627,0.30537227,-2.2774273e-06,0.00046985902,0.0,0.0,0.0,0.30537227,0.00046530415,68660.72
628,0.31448382,-2.9648515e-06,0.0007769874,0.0,0.0,0.0,0.31448382,0.0007710577,68660.7
629,0.36034137,1.6363667e-05,0.0010394879,0.0,0.0,0.0,0.36034137,0.0010722153,68660.66
630,0.33936864,1.8711034e-05,0.00039785448,0.0,0.0,0.0,0.33936864,0.00043527654,68660.72
631,0.27816752,-5.398585e-06,5.436672e-05,0.0,0.0,0.0,0.27816752,4.3569547e-05,68660.82
632,0.26434797,-1.7288135e-05,0.00020590323,0.0,0.0,0.0,0.26434797,0.00017132694,68660.85
633,0.28018358,3.7818263e-05,0.0004584138,0.0,0.0,0.0,0.28018358,0.00053405034,68660.836
634,0.25400564,1.779086e-05,0.00017737738,0.0,0.0,0.0,0.25400564,0.00021295912,68660.88
635,0.23352262,1.0198367e-05,0.00018195144,0.0,0.0,0.0,0.23352262,0.00020234816,68660.914
636,0.2457545,2.6788246e-05,0.00041565415,0.0,0.0,0.0,0.2457545,0.00046923064,68660.89
637,0.26090908,1.1182299e-05,0.00062758836,0.0,0.0,0.0,0.26090908,0.0006499529,68660.88
638,0.2747945,2.173952e-05,0.00065008074,0.0,0.0,0.0,0.2747945,0.00069355976,68660.88
639,0.264621,3.670556e-05,0.00044012914,0.0,0.0,0.0,0.264621,0.0005135403,68660.945
640,0.28001285,6.19799e-05,0.00068347156,0.0,0.0,0.0,0.28001285,0.0008074314,68660.97
641,0.2888959,0.000104096296,0.00064289314,0.0,0.0,0.0,0.2888959,0.00085108576,68660.99
642,0.26284134,9.00729e-05,0.00034279545,0.0,0.0,0.0,0.26284134,0.00052294123,68661.06
643,0.24140385,6.0187755e-05,0.00026802433,0.0,0.0,0.0,0.24140385,0.00038839987,68661.1
644,0.22868894,3.512293e-05,5.185778e-05,0.0,0.0,0.0,0.22868894,0.00012210364,68661.125
645,0.21231203,1.4391522e-05,2.9444283e-05,0.0,0.0,0.0,0.21231203,5.8227328e-05,68661.14
646,0.21042278,2.209075e-06,0.00022601307,0.0,0.0,0.0,0.21042278,0.00023043121,68661.125
647,0.20052734,8.818528e-06,0.00015987811,0.0,0.0,0.0,0.20052734,0.00017751518,68661.14
648,0.18545952,-2.4381312e-05,8.903452e-05,0.0,0.0,0.0,0.18545952,4.0271894e-05,68661.15
649,0.17719084,-3.573709e-05,9.872433e-05,0.0,0.0,0.0,0.17719084,2.7250157e-05,68661.164
650,0.16689992,-4.2768042e-05,1.3174609e-06,0.0,0.0,0.0,0.16689992,-8.421863e-05,68661.19
651,0.15795699,-4.1752854e-05,-4.4358214e-05,0.0,0.0,0.0,0.15795699,-0.00012786392,68661.2
652,0.1678311,-3.4792985e-05,0.00020957482,0.0,0.0,0.0,0.1678311,0.00013998884,68661.195
653,0.17832258,1.1853559e-05,0.00024737942,0.0,0.0,0.0,0.17832258,0.00027108652,68661.195
654,0.17267317,3.574602e-05,4.016274e-05,0.0,0.0,0.0,0.17267317,0.00011165478,68661.22
655,0.16589506,2.5073192e-05,9.097635e-05,0.0,0.0,0.0,0.16589506,0.00014112273,68661.23
656,0.15277016,2.1058124e-06,6.33705e-05,0.0,0.0,0.0,0.15277016,6.758213e-05,68661.25
657,0.14599665,-5.09704e-06,0.00014689204,0.0,0.0,0.0,0.14599665,0.00013669796,68661.26
658,0.13488522,-1.3043459e-05,3.5215257e-05,0.0,0.0,0.0,0.13488522,9.128337e-06,68661.28
659,0.12990414,-1.749732e-05,1.1601941e-05,0.0,0.0,0.0,0.12990414,-2.3392698e-05,68661.3
660,0.12896754,-5.7530524e-06,3.9479473e-05,0.0,0.0,0.0,0.12896754,2.7973369e-05,68661.305
661,0.12842703,2.2578754e-06,3.7851707e-05,0.0,0.0,0.0,0.12842703,4.2367457e-05,68661.31
662,0.12549253,9.450469e-06,1.8830979e-05,0.0,0.0,0.0,0.12549253,3.7731916e-05,68661.32
663,0.11653238,6.7833284e-06,-2.2293843e-05,0.0,0.0,0.0,0.11653238,-8.727187e-06,68661.336
664,0.10963271,-2.8537766e-06,-2.406236e-06,0.0,0.0,0.0,0.10963271,-8.11379e-06,68661.34
665,0.10546706,-1.20842315e-05,2.8602479e-05,0.0,0.0,0.0,0.10546706,4.434015e-06,68661.36
666,0.11396364,-7.644413e-06,0.00018033103,0.0,0.0,0.0,0.11396364,0.0001650422,68661.36
667,0.10986569,4.560348e-06,2.653565e-05,0.0,0.0,0.0,0.10986569,3.5656347e-05,68661.38
668,0.10467612,1.2971641e-05,-1.020869e-05,0.0,0.0,0.0,0.10467612,1.5734593e-05,68661.4
669,0.10057927,1.2114616e-05,-3.0297817e-05,0.0,0.0,0.0,0.10057927,-6.0685843e-06,68661.414
670,0.1050939,-5.4376833e-06,0.00016281585,0.0,0.0,0.0,0.1050939,0.00015194048,68661.42
671,0.099589854,-1.2657466e-05,0.000120369215,0.0,0.0,0.0,0.099589854,9.505428e-05,68661.445
672,0.09384916,-2.8368486e-05,9.447224e-05,0.0,0.0,0.0,0.09384916,3.773527e-05,68661.46
673,0.091117896,-3.536631e-05,6.492226e-05,0.0,0.0,0.0,0.091117896,-5.8103615e-06,68661.48
674,0.09005245,-2.795238e-05,6.669008e-05,0.0,0.0,0.0,0.09005245,1.0785321e-05,68661.484
675,0.08511863,-1.651736e-05,-2.7649445e-09,0.0,0.0,0.0,0.08511863,-3.3037486e-05,68661.51
676,0.08737852,-7.779501e-06,3.6523717e-05,0.0,0.0,0.0,0.08737852,2.0964715e-05,68661.516
677,0.084008224,4.3039954e-06,-1.1033853e-05,0.0,0.0,0.0,0.084008224,-2.4258625e-06,68661.53
678,0.08245528,2.6435764e-06,-1.8700031e-05,0.0,0.0,0.0,0.08245528,-1.34128795e-05,68661.55
679,0.08050654,-5.141648e-06,-2.7870838e-05,0.0,0.0,0.0,0.08050654,-3.8154132e-05,68661.56
680,0.07737809,-1.1764815e-05,-2.6731928e-05,0.0,0.0,0.0,0.07737809,-5.026156e-05,68661.586
681,0.07517146,-1.6351738e-05,9.134434e-06,0.0,0.0,0.0,0.07517146,-2.3569042e-05,68661.6
682,0.07429926,-2.4853967e-05,3.3102922e-05,0.0,0.0,0.0,0.07429926,-1.6605012e-05,68661.61
683,0.07464512,-2.9307237e-05,3.848844e-05,0.0,0.0,0.0,0.07464512,-2.0126034e-05,68661.625
684,0.074321784,-2.3494786e-05,1.5583759e-05,0.0,0.0,0.0,0.074321784,-3.1405812e-05,68661.63
685,0.072546385,-1.13369715e-05,-1.4840113e-05,0.0,0.0,0.0,0.072546385,-3.7514055e-05,68661.65
686,0.069879755,-1.8200305e-06,-2.8963006e-05,0.0,0.0,0.0,0.069879755,-3.2603068e-05,68661.67
687,0.067212164,3.6628148e-07,-2.1686597e-05,0.0,0.0,0.0,0.067212164,-2.0954036e-05,68661.69
688,0.06518217,-2.5968304e-06,-3.4364268e-06,0.0,0.0,0.0,0.06518217,-8.630088e-06,68661.7
689,0.064063326,-5.984749e-06,1.0843119e-05,0.0,0.0,0.0,0.064063326,-1.1263792e-06,68661.72
690,0.063337535,-7.0216847e-06,1.1792569e-05,0.0,0.0,0.0,0.063337535,-2.2508002e-06,68661.734
691,0.062088877,-7.2888283e-06,3.7415514e-06,0.0,0.0,0.0,0.062088877,-1.08361055e-05,68661.76
692,0.060194626,-9.79394e-06,-1.1925573e-06,0.0,0.0,0.0,0.060194626,-2.0780437e-05,68661.77
693,0.058461636,-1.4502315e-05,1.8991663e-07,0.0,0.0,0.0,0.058461636,-2.8814713e-05,68661.79
694,0.05749843,-1.7784825e-05,2.0594266e-06,0.0,0.0,0.0,0.05749843,-3.3510223e-05,68661.81
695,0.056935523,-1.7089538e-05,8.1154974e-07,0.0,0.0,0.0,0.056935523,-3.3367527e-05,68661.836
696,0.05596043,-1.3854963e-05,-1.6968316e-07,0.0,0.0,0.0,0.05596043,-2.787961e-05,68661.86
697,0.054495692,-1.0936824e-05,4.4875683e-06,0.0,0.0,0.0,0.054495692,-1.7386079e-05,68661.88
698,0.053197544,-9.368854e-06,1.13371325e-05,0.0,0.0,0.0,0.053197544,-7.4005757e-06,68661.91
699,0.052341655,-7.826834e-06,7.889886e-06,0.0,0.0,0.0,0.052341655,-7.763782e-06,68661.93
700,0.051265366,-5.7127318e-06,-1.0557398e-05,0.0,0.0,0.0,0.051265366,-2.1982862e-05,68661.96
701,0.049385015,-4.6953046e-06,-2.880056e-05,0.0,0.0,0.0,0.049385015,-3.8191167e-05,68661.984
702,0.047362387,-5.0058325e-06,-2.5196357e-05,0.0,0.0,0.0,0.047362387,-3.5208024e-05,68662.016
703,0.046638284,-4.938087e-06,-1.1042371e-06,0.0,0.0,0.0,0.046638284,-1.0980411e-05,68662.05
704,0.047429863,-4.754984e-06,1.9233372e-05,0.0,0.0,0.0,0.047429863,9.723404e-06,68662.07
705,0.048145797,-5.6000536e-06,1.6465845e-05,0.0,0.0,0.0,0.048145797,5.265738e-06,68662.1
